t,x,y,z,yaw,vx,vy,vz,wyaw,x_ref,y_ref,z_ref,yaw_ref,u_x,u_y,u_z,u_yaw,v_x_raw,v_y_raw,v_z_raw,v_yaw_raw,v_x,v_y,v_z,v_yaw
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-2.339252801615351e-18,0.27356277300099235,4.782902594340901e-19,-3.356694767358389e-18,-1.911471110180308e-18,-0.2223473102432168,6.995424246044356e-19,1.6504852991910621e-18,-1.911471110180308e-18,-0.2223473102432168,6.995424246044356e-19,1.6504852991910621e-18
0.52,-9.357011206461406e-22,0.00010942510920039695,1.9131610377363604e-22,-1.3426779069433557e-21,-4.6785056032307026e-20,0.005471255460019847,9.565805188681801e-21,-6.713389534716779e-20,0.0,0.2,0.0,0.0,-2.2365992058095294e-18,0.2621842415481793,4.644991681619998e-19,-3.1546372854575213e-18,-1.827877541600579e-18,-0.21309902753538784,6.79371716052198e-19,1.551133726712104e-18,-1.827877541600579e-18,-0.21309902753538784,6.79371716052198e-19,1.551133726712104e-18
0.54,-2.755757201884085e-21,0.00032245988960943374,5.643133634668831e-22,-3.892513518225818e-21,-9.100280406189722e-20,0.010651739020451838,1.864986298466235e-20,-1.274917805641231e-19,0.0,0.2,0.0,0.0,-2.13742008632368e-18,0.2512820855451447,4.508687422057898e-19,-2.9645671446696462e-18,-1.7473470112132966e-18,-0.2042379349366595,6.594359949420083e-19,1.4576763244376513e-18,-1.7473470112132966e-18,-0.2042379349366595,6.594359949420083e-19,1.4576763244376513e-18
0.56,-5.410782521226072e-21,0.0006335466305142801,1.1096285113714026e-21,-7.524302308680349e-21,-1.3275126596709936e-19,0.015554337045242318,2.726575739522598e-20,-1.815894395227265e-19,0.0,0.2,0.0,0.0,-2.0380179842193544e-18,0.24063438436117346,4.361549658381327e-19,-2.77136492225989e-18,-1.6668029282479376e-18,-0.19558365901834612,6.37915776638803e-19,1.3626788790460672e-18,-1.6668029282479376e-18,-0.19558365901834612,6.37915776638803e-19,1.3626788790460672e-18
0.58,-8.851854651878706e-21,0.0010372936030891124,1.8176665051047106e-21,-1.2116687427583031e-20,-1.7205360653263168e-19,0.02018734862874162,3.5401899686665386e-20,-2.2961925594513404e-19,0.0,0.2,0.0,0.0,-1.9384477443579226e-18,0.23023019945311377,4.204131830302269e-19,-2.5749645708661286e-18,-1.5862411926940392e-18,-0.1871273091129745,6.148920066668445e-19,1.2661089150792624e-18,-1.5862411926940392e-18,-0.1871273091129745,6.148920066668445e-19,1.2661089150792624e-18
0.6,-1.303053374195609e-20,0.0015284687676361715,2.67862765467213e-21,-1.7551976535447112e-20,-2.0893395450386922e-19,0.024558758227352956,4.304805747837096e-20,-2.7176445539320406e-19,0.0,0.2,0.0,0.0,-1.842388022379018e-18,0.2202627163599369,4.0496215615123003e-19,-2.3898667572720614e-18,-1.508627588851522e-18,-0.17902590324056591,5.922934933323883e-19,1.1750964038374866e-18,-1.508627588851522e-18,-0.17902590324056591,5.922934933323883e-19,1.1750964038374866e-18
0.62,-1.790033026297807e-20,0.002102075203150547,3.683039532916636e-21,-2.3721792788068563e-20,-2.434898260510989e-19,0.028680321775718765,5.022059391222532e-20,-3.084908126310726e-19,0.0,0.2,0.0,0.0,-1.7497339659742513e-18,0.21071377136296016,3.8980726581770193e-19,-2.2154475724861318e-18,-1.4338426477836099e-18,-0.17126467823013478,5.701281062699919e-19,1.089334569551727e-18,-1.4338426477836099e-18,-0.17126467823013478,5.701281062699919e-19,1.089334569551727e-18
0.64,-2.3416642543444904e-20,0.002753341125856412,4.821752082693566e-21,-3.0526445783851957e-20,-2.7581561402334177e-19,0.03256329613529326,5.69356274888465e-20,-3.402326497891698e-19,0.0,0.2,0.0,0.0,-1.6603829873789557e-18,0.2015659540590451,3.749529190716804e-19,-2.051117199358707e-18,-1.3617748231094477e-18,-0.16382948319314597,5.48402291174109e-19,1.0085333993962285e-18,-1.3617748231094477e-18,-0.16382948319314597,5.48402291174109e-19,1.0085333993962285e-18
0.66,-2.953669533953007e-20,0.003477710324370472,6.085932439944635e-21,-3.787434177384488e-20,-3.0600263980425844e-19,0.036218459925703,6.320901786255342e-20,-3.67394799499646e-19,0.0,0.2,0.0,0.0,-1.5742348159670996e-18,0.19280257614636762,3.604026217775357e-19,-1.8963180554873546e-18,-1.2923196880158622e-18,-0.15670675415310373,5.271211756859857e-19,9.324187303558574e-19,-1.2923196880158622e-18,-0.15670675415310373,5.271211756859857e-19,9.324187303558574e-19
0.68,-3.621947955979822e-20,0.004270832994194255,7.467059507745913e-21,-4.5681430792182206e-20,-3.3413921101340723e-19,0.03965613349118917,6.905635339006385e-20,-3.903544509168665e-19,0.0,0.2,0.0,0.0,-1.4911915333255639e-18,0.18440764150319738,3.4615904664057077e-19,-1.750523037145576e-18,-1.2253792218356463e-18,-0.14988348972607685,5.062886688769672e-19,8.607313857666541e-19,-1.2253792218356463e-18,-0.14988348972607685,5.062886688769672e-19,8.607313857666541e-19
0.7000000000000001,-4.34256932371615e-20,0.005128556954953912,8.956918313898051e-21,-5.387068850047023e-20,-3.603106838681642e-19,0.04288619803798283,7.449294030760688e-20,-4.094628854144011e-19,0.0,0.2,0.0,0.0,-1.411157593368699e-18,0.17636581750613206,3.3222409708840055e-19,-1.6132338587441521e-18,-1.1608611764467987e-18,-0.14334722780863263,4.859075546807477e-19,7.932263588297273e-19,-1.1608611764467987e-18,-0.14334722780863263,4.859075546807477e-19,7.932263588297273e-19
0.72,-5.111768382079477e-20,0.006046919234493499,1.0547594182271051e-20,-6.237163066773933e-20,-3.845995291816634e-19,0.04591811397697931,7.953379341864998e-20,-4.2504710836345474e-19,0.0,0.2,0.0,0.0,-1.3340398297320343e-18,0.1686624075364469,3.185989672435768e-19,-1.4839794826325095e-18,-1.0986785137689977e-18,-0.1370860232314511,4.659795796087157e-19,7.296720405452964e-19,-1.0986785137689977e-18,-0.1370860232314511,4.659795796087157e-19,7.296720405452964e-19
